axis,kind,start_s,end_s,duration_s,count,status,r2,rmse,coefficient,value
roll_k,segment,29.715382088999995,32.26538208899999,2.549999999999997,52,ok,0.10373048474841684,0.9083105719694619,bias_torque_roll,-4.06721724652
roll_k,segment,32.715382088999995,35.76538208899999,3.049999999999997,62,ok,0.8994001783395237,0.23038941841354882,added_inertia_p_dot,5.00434992925
roll_k,segment,32.715382088999995,35.76538208899999,3.049999999999997,62,ok,0.8994001783395237,0.23038941841354882,linear_damping_p,-74.3926229826
roll_k,segment,32.715382088999995,35.76538208899999,3.049999999999997,62,ok,0.8994001783395237,0.23038941841354882,quadratic_damping_p,4176.01678914
roll_k,segment,32.715382088999995,35.76538208899999,3.049999999999997,62,ok,0.8994001783395237,0.23038941841354882,restoring_roll,-346.273602455
roll_k,segment,32.715382088999995,35.76538208899999,3.049999999999997,62,ok,0.8994001783395237,0.23038941841354882,bias_torque_roll,1.24139529202
roll_k,segment,69.06538208899998,69.96538208899999,0.9000000000000057,19,ok,0.8154048601337833,4.044468265780626,added_inertia_p_dot,35.755421314
roll_k,segment,69.06538208899998,69.96538208899999,0.9000000000000057,19,ok,0.8154048601337833,4.044468265780626,linear_damping_p,-256.758643976
roll_k,segment,69.06538208899998,69.96538208899999,0.9000000000000057,19,ok,0.8154048601337833,4.044468265780626,quadratic_damping_p,855.932958292
roll_k,segment,69.06538208899998,69.96538208899999,0.9000000000000057,19,ok,0.8154048601337833,4.044468265780626,restoring_roll,23.9380612098
roll_k,segment,69.06538208899998,69.96538208899999,0.9000000000000057,19,ok,0.8154048601337833,4.044468265780626,bias_torque_roll,-17.1133558229
pitch_m,combined,,,,380,ok,0.8727284157480192,0.8440703824912411,added_inertia_q_dot,0.505715678569
